"","success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"921","","html-slider-response",38,734547,"0.0-15.0",NA,423,"9,52,52,163,238,158,10,1,11,178,194,170,224,108,38,20,221,36,137,64,98,161,202,242,103,24,160,30,23,85,105,184",211,"66a22c0758a3d5c9d26873c6","65c523100ad7bf41ef536598","66a2b4b175e3a045f064d316",1,0,0,"true",5,53,"",5542.20000000298,"","","","","","",NA,NA,"","53",NA,NA,NA,NA,NA,NA,"","<p>Overall, how confident were you in your answer to this last question?</p>",53
"922","","survey-text",39,805596,"0.0-16.0",NA,423,"9,52,52,163,238,158,10,1,11,178,194,170,224,108,38,20,221,36,137,64,98,161,202,242,103,24,160,30,23,85,105,184",211,"66a22c0758a3d5c9d26873c6","65c523100ad7bf41ef536598","66a2b4b175e3a045f064d316",1,0,0,"true",5,53,"",71045.6000000089,"{""Q0"":""How accurate can we be when we are timed to complete a task.""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"923","","survey-text",40,823459,"0.0-17.0",NA,423,"9,52,52,163,238,158,10,1,11,178,194,170,224,108,38,20,221,36,137,64,98,161,202,242,103,24,160,30,23,85,105,184",211,"66a22c0758a3d5c9d26873c6","65c523100ad7bf41ef536598","66a2b4b175e3a045f064d316",1,0,0,"true",5,53,"",17854.299999997,"{""Q0"":""No, Thank you.""}","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"924","","instructions",41,833850,"0.0-18.0",NA,423,"9,52,52,163,238,158,10,1,11,178,194,170,224,108,38,20,221,36,137,64,98,161,202,242,103,24,160,30,23,85,105,184",211,"66a22c0758a3d5c9d26873c6","65c523100ad7bf41ef536598","66a2b4b175e3a045f064d316",1,0,0,"true",5,53,"[{""page_index"":0,""viewing_time"":10390.70000000298}]",10390.8999999911,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"925","true","fullscreen",0,10220,"0.0-0.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"926","","instructions",1,18117,"0.0-1.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":7892.29999999702}]",7893.89999999106,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"927","","instructions",2,43201,"0.0-2.0-0.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":25082.09999999404}]",25083,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"928","","survey-multi-choice",3,57602,"0.0-2.0-1.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",14396.700000003,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"929","","instructions",4,59844,"0.0-3.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":2240.199999988079}]",2240.39999999106,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"930","","Hangman",5,122512,"0.0-4.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","ZEBRA","E,O,A,I,U,M,C,J,N,Q,P,Y,X,W,V,S,T,B,F,G,D,L,Z,R",24,-4,"false",NA,NA,NA,NA,NA,NA,NA,"","",NA
"931","","instructions",6,148412,"0.0-5.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":7881},{""page_index"":1,""viewing_time"":18015.89999999106}]",25898.8999999911,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"932","","survey-multi-choice",7,161547,"0.0-6.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",13131.400000006,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"933","","instructions",8,178673,"0.0-8.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":17121.10000000894}]",17123.200000003,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"934","","survey-multi-choice",9,185025,"0.0-9.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",6348.40000000596,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}","[0]","false","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"935","","instructions",10,191152,"0.0-10.0-0.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":6124.600000008941}]",6125.30000001192,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"936","","survey-multi-choice",11,202594,"0.0-10.0-1.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",11437.1999999881,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"937","","instructions",12,213403,"0.0-11.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":10807.79999999702}]",10808,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"938","","instructions",13,230241,"0.0-12.0-0.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":16837}]",16837.299999997,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"939","","Hangman_replay",14,270416,"0.0-12.0-1.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","THIRTY FOUR","E,O,U,R,F,T,H,I,Y",9,14,"false",NA,NA,NA,NA,NA,NA,NA,"","",NA
"940","","instructions",15,275900,"0.0-12.0-2.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":5482.699999988079}]",5483.09999999404,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"941","","Guess_leaderboard",16,284398,"0.0-12.0-3.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",NA,7727.60000000894,3,5,0,9,6,"","",NA
"942","","instructions",17,293379,"0.0-12.0-0.1",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":8979.70000000298}]",8980.10000000894,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"943","","Hangman_replay",18,336460,"0.0-12.0-1.1",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","KENTUCKY","M,E,I,N,T,S,C,A,H,O,Q,R,W,L,D,B,P,G,F,X,V,U,K,Y",24,-2,"false",NA,NA,NA,NA,NA,NA,NA,"","",NA
"944","","instructions",19,339145,"0.0-12.0-2.1",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":2683.7000000029802}]",2684.59999999404,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"945","","Guess_leaderboard",20,342359,"0.0-12.0-3.1",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","KENTUCKY","",NA,NA,"",NA,2448.59999999404,95,42,1,77,18,"","",NA
"946","","instructions",21,344544,"0.0-12.0-0.2",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":2184}]",2184.29999999702,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"947","","Hangman_replay",22,384589,"0.0-12.0-1.2",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","SHAKIRA","U,E,R,B,I,O,V,W,C,D,L,H,G,P,Y,A,S,K",18,3,"false",NA,NA,NA,NA,NA,NA,NA,"","",NA
"948","","instructions",23,386358,"0.0-12.0-2.2",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":1766.5}]",1767.20000000298,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"949","","Guess_leaderboard",24,389056,"0.0-12.0-3.2",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","SHAKIRA","",NA,NA,"",NA,1930.89999999106,88,27,2,39,49,"","",NA
"950","","instructions",25,390855,"0.0-12.0-0.3",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":1798.1000000089407}]",1798.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"951","","Hangman_replay",26,403654,"0.0-12.0-1.3",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","FIG","F,I,G",3,15,"false",NA,NA,NA,NA,NA,NA,NA,"","",NA
"952","","instructions",27,405586,"0.0-12.0-2.3",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":1929.4000000059605}]",1931,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"953","","Guess_leaderboard",28,408704,"0.0-12.0-3.3",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","FIG","",NA,NA,"",NA,2357.29999999702,1,86,3,69,68,"","",NA
"954","","instructions",29,412078,"0.0-12.0-0.4",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":3372.7000000029802}]",3372.79999999702,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"955","","Hangman_replay",30,442818,"0.0-12.0-1.4",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","WRIST","A,E,W,C,R,I,S,T",8,12,"false",NA,NA,NA,NA,NA,NA,NA,"","",NA
"956","","instructions",31,445330,"0.0-12.0-2.4",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":2511.2000000029802}]",2511.60000000894,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"957","","Guess_leaderboard",32,448633,"0.0-12.0-3.4",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",NA,"","","","","WRIST","",NA,NA,"",NA,2534.19999998808,28,38,4,74,46,"","",NA
"958","","survey-text",33,454978,"0.0-13.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",6335,"{""Q0"":""wrist""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"wrist","",NA
"959","","survey-multi-choice",34,463262,"0.0-14.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",8282,"{""Q0"":""6. I would be <b>last</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,NA,6,NA,NA,NA,NA,"","",NA
"960","","html-slider-response",35,468975,"0.0-15.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",5711,"","","","","","",NA,NA,"","91",NA,NA,NA,NA,NA,NA,"","<p>Overall, how confident were you in your answer to this last question?</p>",91
"961","","survey-text",36,542000,"0.0-16.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",73015,"{""Q0"":""You are testing how people view themselves versus others when it comes to figuring out the puzzles.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"962","","survey-text",37,558620,"0.0-17.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"",16612.200000003,"{""Q0"":""I answered every question to the best of my ability.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"963","","instructions",38,572440,"0.0-18.0",NA,424,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","5a791168f49c9a0001f31061","66a2b86800eb899e368b75ee",1,1,0,"false",6,91,"[{""page_index"":0,""viewing_time"":13816.70000000298}]",13817,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"964","true","fullscreen",0,4353,"0.0-0.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"",NA,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"965","","instructions",1,14351,"0.0-1.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":9997.299999952316}]",9997.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"966","","instructions",2,35639,"0.0-2.0-0.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":21287.5}]",21287.7000000477,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"967","","survey-multi-choice",3,56558,"0.0-2.0-1.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"",20917.5,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"968","","instructions",4,59748,"0.0-3.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":3189}]",3189.20000004768,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"969","","Hangman",5,100504,"0.0-4.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"",NA,"","","","","ZEBRA","T,M,O,U,S,E,Z,B,R,A",10,10,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"970","","instructions",6,118782,"0.0-5.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":1767.8000000715256},{""page_index"":1,""viewing_time"":16509.799999952316}]",18277.7000000477,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"971","","survey-multi-choice",7,129012,"0.0-6.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"",10229.1000000238,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"972","","instructions",8,132304,"0.0-7.0-0.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":3290.6999999284744}]",3290.89999997616,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"973","","survey-multi-choice",9,139881,"0.0-7.0-1.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"",7576.39999997616,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"974","","instructions",10,155658,"0.0-8.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":15776.700000047684}]",15776.8000000715,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"975","","survey-multi-choice",11,162832,"0.0-9.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"",7172.40000009537,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"976","","instructions",12,181879,"0.0-11.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":19047}]",19047.1000000238,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"977","","instructions",13,200939,"0.0-12.0-0.0",NA,425,"250,43,122,240,168,17,185,172,222,96,42,172,183,142,54,56,232,80,109,254,173,95,230,195,66,91,16,181,38,249,75,221",212,"66a22c0758a3d5c9d26873c6","6686eda3f5bea9f320d9376d","66a2baf44fd40f5d00c66b0f",1,0,0,"true",2,100,"[{""page_index"":0,""viewing_time"":19059.5}]",19059.6000000238,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
